id,text,rating,date,source,app,cleaned_text,word_count,language
1fa84622-c617-44b7-a27a-3c531fe73270,Worst update ever. cant even submit a ticket,1.0,2026-04-13 10:53:02,play_store,MyUnifi,Worst update ever. cant even submit a ticket,8,en
75c2117b-4aaf-49c6-980d-593ee6516381,you need to update when you need to check on it. eating up your mobile data. let us defer the update and let us check first,1.0,2026-04-13 08:06:52,play_store,MyUnifi,you need to update when you need to check on it. eating up your mobile data. let us defer the update and let us check first,26,en
4a57d10f-d717-4b72-9703-91508b44263a,idiot apps. should've get -10 star. logged me out now I can't even register to login & unbable to pay my bill. Emailed OTP to me but OTP is invalid. pls fix your apps now!,1.0,2026-04-13 06:11:31,play_store,MyUnifi,idiot apps. should've get -10 star. logged me out now I can't even register to login & unbable to pay my bill. Emailed OTP to me but OTP is invalid. pls fix your apps now!,35,en
b3ae787a-9016-4a2e-b193-f641bac4c9c4,"the email verification OTP part doest consider human user needs to move from one screen to another. It kept on putting in a loop and lead to failures over and over. No show of consideration or testing made by the system designer as this part keeps to fail in loop process over and over. the system for email verification design is not smart and too dumb for telekom level. Seems like an intern designed it with no supervision, and it got passed on for corporate use.",1.0,2026-04-13 06:05:45,play_store,MyUnifi,"the email verification OTP part doest consider human user needs to move from one screen to another. It kept on putting in a loop and lead to failures over and over. No show of consideration or testing made by the system designer as this part keeps to fail in loop process over and over. the system for email verification design is not smart and too dumb for telekom level. Seems like an intern designed it with no supervision, and it got passed on for corporate use.",86,en
95c8b165-a783-444b-b1f3-2ed4fb60d8e0,"Very hard to link to my personal account, especially when after update the app, please improve it, don't always need to link account again after app updated",2.0,2026-04-13 04:16:13,play_store,MyUnifi,"Very hard to link to my personal account, especially when after update the app, please improve it, don't always need to link account again after app updated",27,en
6bdaf7c2-4128-4eb5-86d5-c525840fc7bf,cannot use the app at all after the CNY update. Almost 2 months and still no fix. No help from customer support either,1.0,2026-04-13 02:17:53,play_store,MyUnifi,cannot use the app at all after the CNY update. Almost 2 months and still no fix. No help from customer support either,23,en
dcce86fd-d6f4-41aa-a1a8-c2049736f728,"hi.. your latest update not only doesnt allow me to link anymore account, it doesnt even link to my main account, what is the point of having an app that is not linking to any data. the previous version was working well. we only need the app for paying bills, and you cant even do that right, i dont need to see the other offers.",1.0,2026-04-13 01:48:59,play_store,MyUnifi,"hi.. your latest update not only doesnt allow me to link anymore account, it doesnt even link to my main account, what is the point of having an app that is not linking to any data. the previous version was working well. we only need the app for paying bills, and you cant even do that right, i dont need to see the other offers.",65,en
b5702212-4496-4e6f-80e2-b9abfb0be703,Worst service worst customer service,1.0,2026-04-12 08:04:02,play_store,MyUnifi,Worst service worst customer service,5,en
73204607-beeb-40c7-850f-82634615e6be,"Your Bolt sucks, I couldn't asked where's my Samsung TV which supposed to be delivered since January 2026.",1.0,2026-04-12 01:13:11,play_store,MyUnifi,"Your Bolt sucks, I couldn't asked where's my Samsung TV which supposed to be delivered since January 2026.",18,en
aea8c770-f95a-4256-a7fa-107bbaec5963,Saya ada masalah pada apps unifi saya.. Saya dah buat pembayaran bil Mac pada 13.3.2026.. Harini saya bukak apps unifi status bil saya masih tertera di apps belum bayar dan saya buat pembayaran sekali lagi pada 11.4.2026 dan status di apps masih lagi tertera.. Mcm mana status bil saya ya?? dan pembayaran kali ke 2 tu adakah akan dibawa ke bulan April? Saya call talian unifi tapi tak dapat disambungkan. kepada siapa perlu saya buat aduan?,1.0,2026-04-11 10:08:45,play_store,MyUnifi,Saya ada masalah pada apps unifi saya.. Saya dah buat pembayaran bil Mac pada 13.3.2026.. Harini saya bukak apps unifi status bil saya masih tertera di apps belum bayar dan saya buat pembayaran sekali lagi pada 11.4.2026 dan status di apps masih lagi tertera.. Mcm mana status bil saya ya?? dan pembayaran kali ke 2 tu adakah akan dibawa ke bulan April? Saya call talian unifi tapi tak dapat disambungkan. kepada siapa perlu saya buat aduan?,76,id
3cb65095-1802-43d8-a484-e2c3346bfe52,so complicated just to log in,1.0,2026-04-11 03:55:36,play_store,MyUnifi,so complicated just to log in,6,en
f8f1199b-f189-4d7a-8c83-bc7a63ed3536,"ok la, a lot of improvements over the years",4.0,2026-04-11 01:44:28,play_store,MyUnifi,"ok la, a lot of improvements over the years",9,en
a278c1f7-c370-4924-8b70-6393daf4441d,"I would have give 0 star if I can. the app is in playstore, hence it is for phone usage but the UI is not aligned with my phone screen. unable to scroll left right, alot of info is out of my screen. doesn't sync nicely. laggy, buggy... seriously is this the best TM can do? also, I need to get OTP every single time I login... what??? 1 word to sum up my experience with this app... DISAPPOINTING!! still the same even after I cleared my cache. the UI is still cut off and a hassle to scroll. SIGH!",1.0,2026-04-10 15:51:33,play_store,MyUnifi,"I would have give 0 star if I can. the app is in playstore, hence it is for phone usage but the UI is not aligned with my phone screen. unable to scroll left right, alot of info is out of my screen. doesn't sync nicely. laggy, buggy.. seriously is this the best TM can do? also, I need to get OTP every single time I login.. what?? 1 word to sum up my experience with this app.. DISAPPOINTING!! still the same even after I cleared my cache. the UI is still cut off and a hassle to scroll. SIGH!",100,en
61fc7d16-d9f8-4c9d-975a-d1e50a3af200,"Hi, new update were super mess. Now i unable to pay the bill, because i cannot trace my unifi account anymore. Please la make it user friendly, even you update your apps, please don't spoil customer account, who's idea is this? not convenient at all. Bad experience, bad service from unifi.",1.0,2026-04-10 10:09:53,play_store,MyUnifi,"Hi, new update were super mess. Now i unable to pay the bill, because i cannot trace my unifi account anymore. Please la make it user friendly, even you update your apps, please don't spoil customer account, who's idea is this? not convenient at all. Bad experience, bad service from unifi.",51,en
5f53d8c2-e43e-4dd5-a6a7-92da89efd7f7,This app doesnt let you downgrade making you lazy to find them so they can take your money.,1.0,2026-04-10 06:49:59,play_store,MyUnifi,This app doesnt let you downgrade making you lazy to find them so they can take your money.,18,en
8cd1cd35-51a3-47e8-b1ad-42c3d9430e5a,"line unifi selalu tidak bagus d kolombong, kota kinabalu. Sekarang saya macam plan mau cancel pakai unifi sudah....",2.0,2026-04-10 04:33:20,play_store,MyUnifi,"line unifi selalu tidak bagus d kolombong, kota kinabalu. Sekarang saya macam plan mau cancel pakai unifi sudah..",18,id
706e5c91-9f67-4d26-a88b-70cac13a855d,Fast and easy! keep it up MyUnifi!,5.0,2026-04-10 01:33:44,play_store,MyUnifi,Fast and easy! keep it up MyUnifi!,7,en
e7f6481f-7d22-482f-85de-e5f4b1c5206a,"Wow the new unifi app update is truly impressive....in making everything worse. It's honestly amazing how an update can turn something that worked well into something so frustrating. Now simple things feel like challenge and the whole app is full of issues. Whoever approved this update clearly thought, ""If it's not broken, let's break it anyway"". MISSION ACCOMPLISHED. I've never seen an app upgrade that feels this much like a downgrade.",1.0,2026-04-09 09:16:59,play_store,MyUnifi,"Wow the new unifi app update is truly impressive..in making everything worse. It's honestly amazing how an update can turn something that worked well into something so frustrating. Now simple things feel like challenge and the whole app is full of issues. Whoever approved this update clearly thought, ""If it's not broken, let's break it anyway"". MISSION ACCOMPLISHED. I've never seen an app upgrade that feels this much like a downgrade.",71,en
3c1ea286-f39c-4d91-9884-4f63dfebc4f5,after / before update i cant see my acc.. try login and out still cannot.. add link also cannot it will say account number does not exist.. 1 month+ i try to open but still cannot.. chat with cs even call also till now still the same!!!,1.0,2026-04-08 13:11:32,play_store,MyUnifi,after / before update i cant see my acc.. try login and out still cannot.. add link also cannot it will say account number does not exist.. 1 month+ i try to open but still cannot.. chat with cs even call also till now still the same!!,47,en
c23061d6-5347-4494-bb5d-76ec2cbb1544,"dalam setahun, Banyak Kali update app ..",1.0,2026-04-08 11:16:10,play_store,MyUnifi,"dalam setahun, Banyak Kali update app ..",7,id
9332b1ba-ef43-4c0e-b311-84fd4cbd0003,TERBAIK..JANGAN KASIH LAMA TV SAYA AA TQ 😁,5.0,2026-04-08 08:47:12,play_store,MyUnifi,TERBAIK..JANGAN KASIH LAMA TV SAYA AA TQ 😁,8,en
1a10c542-6e06-4e95-812f-73318ad85978,do not change the app icon always. difficult to find,4.0,2026-04-08 08:07:57,play_store,MyUnifi,do not change the app icon always. difficult to find,10,en
4845d580-1e04-468a-a6b1-bfa7a8a97c24,"This app is very very bad, after update and auto logged out, you can't log in back anymore as they ask you to resign up. OTP first will not send to your phone, resend it to email but it is invalid for each time resend OTP. Tried to clear cache and data, restart phone, reinstall app but issue still remains. Bill need to be pay but app doesn't fix and makes bill payment harder.",1.0,2026-04-08 07:50:25,play_store,MyUnifi,"This app is very very bad, after update and auto logged out, you can't log in back anymore as they ask you to resign up. OTP first will not send to your phone, resend it to email but it is invalid for each time resend OTP. Tried to clear cache and data, restart phone, reinstall app but issue still remains. Bill need to be pay but app doesn't fix and makes bill payment harder.",74,en
9ffe32b5-c373-450a-b6a6-07dabd01acd5,unable to login to unifi app,1.0,2026-04-08 05:20:18,play_store,MyUnifi,unable to login to unifi app,6,it
da863c9d-fee3-40a4-868f-05fbdd601ae4,"Update paling bodoh. bila daftar sbg famili,tak boleh submit report,hanya boleh bayar bill. maya chat dah tak ade,cuma elite crewRM120 saja yang ade. gila punya servis provider",1.0,2026-04-08 00:50:50,play_store,MyUnifi,"Update paling bodoh. bila daftar sbg famili,tak boleh submit report,hanya boleh bayar bill. maya chat dah tak ade,cuma elite crewRM120 saja yang ade. gila punya servis provider",27,id
0f65d6f2-d452-4410-8e83-312730c63e51,setiap kali update mesti kena login baru acc...kadang acc tiba logout,2.0,2026-04-07 22:53:54,play_store,MyUnifi,setiap kali update mesti kena login baru acc..kadang acc tiba logout,11,id
58e5afb4-cf9a-4d2c-bc72-01e522f68941,when update again useless app. first time app is ok when update all thing need to register back then can't check payment also,1.0,2026-04-07 17:52:34,play_store,MyUnifi,when update again useless app. first time app is ok when update all thing need to register back then can't check payment also,23,en
575a3f71-6441-48be-bb5d-3f7eff637935,"unifi air 5g internet is very low, pls fix this matter",1.0,2026-04-07 16:00:16,play_store,MyUnifi,"unifi air 5g internet is very low, pls fix this matter",11,en
8874bf81-68f0-4140-ab51-1210c1049d59,i need to talk to humans if regarding to technical support,5.0,2026-04-07 09:30:30,play_store,MyUnifi,i need to talk to humans if regarding to technical support,11,en
ad42b7b3-e765-4e8a-be3e-4023e6d1cd33,"""ERROR 503 BACKEND FETCH FAILED"" can't make unifi bill payment 😑",1.0,2026-04-07 07:04:29,play_store,MyUnifi,"""ERROR 503 BACKEND FETCH FAILED"" can't make unifi bill payment 😑",11,ca
6ba872c4-6175-437e-b7c9-fa1393cdb434,very bad services. insert my account & yet still can't make payment,1.0,2026-04-07 06:04:38,play_store,MyUnifi,very bad services. insert my account & yet still can't make payment,12,en
bb49c8b6-8ed5-4259-96b2-fbd2ea1d92a0,"can't link my account to the app.. despite calling the customer service multiple times, none can resolve the issue.. whoever the app creator, please give an achievement award, this person must be named on Guinness Record book...",1.0,2026-04-07 03:34:08,play_store,MyUnifi,"can't link my account to the app.. despite calling the customer service multiple times, none can resolve the issue.. whoever the app creator, please give an achievement award, this person must be named on Guinness Record book..",37,en
e2391156-6aa0-49ed-80f3-89183be46e80,new update sucks!!! I have to log in again after update but I can't. Rule 1 of software development is don't break what is working. You need to fire whoever made the update,1.0,2026-04-07 02:06:10,play_store,MyUnifi,new update sucks!! I have to log in again after update but I can't. Rule 1 of software development is don't break what is working. You need to fire whoever made the update,33,en
970949af-53f8-4a59-b36a-d1f5c881a7dc,"Totally cant link with my unifi account, pls help fix it",1.0,2026-04-06 13:43:04,play_store,MyUnifi,"Totally cant link with my unifi account, pls help fix it",11,en
fa2640da-13d7-4235-b082-473c5b07eef2,"poor service from unifi. quite a stupid app. you provide internet service, but the easyfix takes hundred years still not function. the stupid maya not answering quiry. the only thing you are efficient is asking for bill payment, including that stupid maya.",1.0,2026-04-06 13:39:17,play_store,MyUnifi,"poor service from unifi. quite a stupid app. you provide internet service, but the easyfix takes hundred years still not function. the stupid maya not answering quiry. the only thing you are efficient is asking for bill payment, including that stupid maya.",42,en
